Country or Area,Year,City,City type,Reliability,Source Year,Value,Value Footnotes
Romania,2006,Rimnicu Vilcea,City proper,"Final figure, complete",2006,112446,
Romania,2006,Satu-Mare,City proper,"Final figure, complete",2007,114678,
Romania,2006,Satu-Mare,City proper,"Final figure, complete",2006,115223,
Romania,2006,Botosani,City proper,"Final figure, complete",2007,116286,
Romania,2006,Botosani,City proper,"Final figure, complete",2006,118038,
Romania,2006,Buzau,City proper,"Final figure, complete",2007,135861,
Romania,2006,Buzau,City proper,"Final figure, complete",2006,136448,
Romania,2006,Baia Mare,City proper,"Final figure, complete",2007,140581,
Romania,2006,Baia Mare,City proper,"Final figure, complete",2006,141097,
Romania,2006,Tirgu-Mures,City proper,"Final figure, complete",2007,146448,
Romania,2006,Tirgu-Mures,City proper,"Final figure, complete",2006,147000,
Romania,2006,Sibiu,City proper,"Final figure, complete",2007,154452,
Romania,2006,Sibiu,City proper,"Final figure, complete",2006,154549,
Romania,2006,Arad,City proper,"Final figure, complete",2007,167980,
Romania,2006,Arad,City proper,"Final figure, complete",2006,168052,
Romania,2006,Pitesti,City proper,"Final figure, complete",2007,170217,
Romania,2006,Pitesti,City proper,"Final figure, complete",2006,170575,
Romania,2006,Bacau,City proper,"Final figure, complete",2007,179507,
Romania,2006,Bacau,City proper,"Final figure, complete",2006,180249,
Romania,2006,Oradea,City proper,"Final figure, complete",2006,205901,
Romania,2006,Oradea,City proper,"Final figure, complete",2007,205956,
Romania,2006,Braila,City proper,"Final figure, complete",2007,216814,
Romania,2006,Braila,City proper,"Final figure, complete",2006,218053,
Romania,2006,Ploiesti,City proper,"Final figure, complete",2007,231620,
Romania,2006,Ploiesti,City proper,"Final figure, complete",2006,232422,
Romania,2006,Brasov,City proper,"Final figure, complete",2007,281375,
Romania,2006,Brasov,City proper,"Final figure, complete",2006,282257,
Romania,2006,Galati,City proper,"Final figure, complete",2007,296697,
Romania,2006,Galati,City proper,"Final figure, complete",2006,297078,
Romania,2006,Cluj-Napoca,City proper,"Final figure, complete",2006,297568,
Romania,2006,Craiova,City proper,"Final figure, complete",2006,299198,
Romania,2006,Craiova,City proper,"Final figure, complete",2007,300587,
Romania,2006,Timisoara,City proper,"Final figure, complete",2006,303224,
Romania,2006,Timisoara,City proper,"Final figure, complete",2007,303796,
Romania,2006,Constanta,City proper,"Final figure, complete",2007,305550,
Romania,2006,Cluj-Napoca,City proper,"Final figure, complete",2007,305620,
Romania,2006,Iasi,City proper,"Final figure, complete",2006,305978,
Romania,2006,Constanta,City proper,"Final figure, complete",2006,306185,
Romania,2006,Iasi,City proper,"Final figure, complete",2007,316716,
Romania,2006,BUCURESTI,City proper,"Final figure, complete",2006,1930390,
Romania,2006,BUCURESTI,City proper,"Final figure, complete",2007,1931236,
Romania,2005,Focsani,City proper,"Final figure, complete",2006,101384,
Romania,2005,Suceava,City proper,"Final figure, complete",2006,106831,
Romania,2005,Drobeta Turnu-Severin,City proper,"Final figure, complete",2006,110086,
Romania,2005,Piatra Neamt,City proper,"Final figure, complete",2006,110288,
Romania,2005,Rimnicu Vilcea,City proper,"Final figure, complete",2006,112384,
Romania,2005,Satu-Mare,City proper,"Final figure, complete",2006,115655,
Romania,2005,Botosani,City proper,"Final figure, complete",2006,117563,
Romania,2005,Buzau,City proper,"Final figure, complete",2006,137042,
Romania,2005,Baia Mare,City proper,"Final figure, complete",2006,140885,
Romania,2005,Tirgu-Mures,City proper,"Final figure, complete",2006,147734,
Romania,2005,Sibiu,City proper,"Final figure, complete",2006,154543,
Romania,2005,Arad,City proper,"Final figure, complete",2006,169327,
Romania,2005,Pitesti,City proper,"Final figure, complete",2006,171098,
Romania,2005,Bacau,City proper,"Final figure, complete",2006,181126,
Romania,2005,Oradea,City proper,"Final figure, complete",2006,206463,
Romania,2005,Braila,City proper,"Final figure, complete",2006,218984,
Romania,2005,Ploiesti,City proper,"Final figure, complete",2006,234739,
Romania,2005,Brasov,City proper,"Final figure, complete",2006,283328,
Romania,2005,Galati,City proper,"Final figure, complete",2006,299205,
Romania,2005,Craiova,City proper,"Final figure, complete",2006,299494,
Romania,2005,Timisoara,City proper,"Final figure, complete",2006,303908,
Romania,2005,Constanta,City proper,"Final figure, complete",2006,306860,
Romania,2005,Iasi,City proper,"Final figure, complete",2006,307783,
Romania,2005,Cluj-Napoca,City proper,"Final figure, complete",2006,311528,
Romania,2005,BUCURESTI,City proper,"Final figure, complete",2006,1927448,
Romania,2003,Focsani,City proper,"Final figure, complete",2004,101891,
Romania,2003,Suceava,City proper,"Final figure, complete",2004,108076,
Romania,2003,Drobeta Turnu-Severin,City proper,"Final figure, complete",2004,110727,
Romania,2003,Piatra Neamt,City proper,"Final figure, complete",2004,111063,
Romania,2003,Rimnicu Vilcea,City proper,"Final figure, complete",2004,112804,
Romania,2003,Botosani,City proper,"Final figure, complete",2004,117011,
Romania,2003,Satu-Mare,City proper,"Final figure, complete",2004,117477,
Romania,2003,Buzau,City proper,"Final figure, complete",2004,138286,
Romania,2003,Baia Mare,City proper,"Final figure, complete",2004,142291,
Romania,2003,Tirgu-Mures,City proper,"Final figure, complete",2004,149047,
Romania,2003,Sibiu,City proper,"Final figure, complete",2004,155950,
Romania,2003,Arad,City proper,"Final figure, complete",2004,170944,
Romania,2003,Pitesti,City proper,"Final figure, complete",2004,172627,
Romania,2003,Bacau,City proper,"Final figure, complete",2004,182446,
Romania,2003,Oradea,City proper,"Final figure, complete",2004,207270,
Romania,2003,Braila,City proper,"Final figure, complete",2004,220933,
Romania,2003,Ploiesti,City proper,"Final figure, complete",2004,236836,
Romania,2003,Brasov,City proper,"Final figure, complete",2004,286327,
Romania,2003,Cluj-Napoca,City proper,"Final figure, complete",2004,297461,
Romania,2003,Galati,City proper,"Final figure, complete",2004,299451,
Romania,2003,Craiova,City proper,"Final figure, complete",2004,299641,
Romania,2003,Timisoara,City proper,"Final figure, complete",2004,305977,
Romania,2003,Constanta,City proper,"Final figure, complete",2004,308910,
Romania,2003,Iasi,City proper,"Final figure, complete",2004,319075,
Romania,2003,BUCURESTI,City proper,"Final figure, complete",2004,1930335,
Romania,2002,Piatra Neamt,City proper,"Final figure, complete",2009,102694,
Romania,2002,Suceava,City proper,"Final figure, complete",2009,105865,
Romania,2002,Satu-Mare,City proper,"Final figure, complete",2009,113697,
Romania,2002,Botosani,City proper,"Final figure, complete",2009,115070,
Romania,2002,Tirgu-Mures,City proper,"Final figure, complete",2009,128612,
Romania,2002,Buzau,City proper,"Final figure, complete",2009,134227,
Romania,2002,Baia Mare,City proper,"Final figure, complete",2009,136254,
Romania,2002,Sibiu,City proper,"Final figure, complete",2009,154841,
Romania,2002,Pitesti,City proper,"Final figure, complete",2009,168458,
Romania,2002,Arad,City proper,"Final figure, complete",2009,172827,
Romania,2002,Bacau,City proper,"Final figure, complete",2009,175500,
Romania,2002,Oradea,City proper,"Final figure, complete",2009,206614,
Romania,2002,Braila,City proper,"Final figure, complete",2009,216292,
Romania,2002,Ploiesti,City proper,"Final figure, complete",2009,232527,
Romania,2002,Brasov,City proper,"Final figure, complete",2009,284246,
Romania,2002,Craiova,City proper,"Final figure, complete",2009,291443,
Romania,2002,Galati,City proper,"Final figure, complete",2009,298861,
Romania,2002,Constanta,City proper,"Final figure, complete",2009,306288,
Romania,2002,Timisoara,City proper,"Final figure, complete",2009,317660,
Romania,2002,Cluj-Napoca,City proper,"Final figure, complete",2009,317953,
Romania,2002,Iasi,City proper,"Final figure, complete",2009,320888,
Romania,2002,BUCURESTI,City proper,"Final figure, complete",2009,1926334,
Slovakia,2016,Kosice,City proper,"Final figure, complete",2017,239171,
Slovakia,2016,BRATISLAVA,City proper,"Final figure, complete",2017,424428,
Slovakia,2015,Kosice,City proper,"Final figure, complete",2016,239332,
Slovakia,2015,BRATISLAVA,City proper,"Final figure, complete",2016,421305,
Slovakia,2014,Kosice,City proper,"Final figure, complete",2015,239630.5,
Slovakia,2014,BRATISLAVA,City proper,"Final figure, complete",2015,418533.5,
Slovakia,2013,Kosice,City proper,"Final figure, complete",2014,239980.5,
Slovakia,2013,BRATISLAVA,City proper,"Final figure, complete",2014,416489,
Slovakia,2012,Kosice,City proper,"Final figure, complete",2013,240426,
Slovakia,2012,BRATISLAVA,City proper,"Final figure, complete",2013,414390.5,
Slovakia,2011,Kosice,City proper,"Final figure, complete",2012,240433,
Slovakia,2011,Kosice,City proper,"Final figure, complete",2012,240602,
Slovakia,2011,BRATISLAVA,City proper,"Final figure, complete",2012,411228,
Slovakia,2011,BRATISLAVA,City proper,"Final figure, complete",2012,411842,
Slovakia,2010,Kosice,City proper,"Final figure, complete",2011,233967,
Slovakia,2010,BRATISLAVA,City proper,"Final figure, complete",2011,432060,
Slovakia,2009,Kosice,City proper,"Final figure, complete",2010,233810,
Slovakia,2009,BRATISLAVA,City proper,"Final figure, complete",2010,429692,
Slovakia,2008,Kosice,City proper,"Final figure, complete",2009,233847,
Slovakia,2008,BRATISLAVA,City proper,"Final figure, complete",2009,427770,
Slovakia,2007,Kosice,City proper,"Final figure, complete",2008,234663,
Slovakia,2007,BRATISLAVA,City proper,"Final figure, complete",2008,426808,
Slovakia,2006,Kosice,City proper,"Final figure, complete",2007,234904,
Slovakia,2006,BRATISLAVA,City proper,"Final figure, complete",2007,425609,
Slovakia,2005,Kosice,City proper,"Final figure, complete",2006,234937,
Slovakia,2005,BRATISLAVA,City proper,"Final figure, complete",2006,425293,
Slovakia,2004,Kosice,City proper,Provisional figure,2005,235188,
Slovakia,2004,BRATISLAVA,City proper,Provisional figure,2005,425101,
Slovakia,2002,Kosice,City proper,"Final figure, complete",2003,235832,
Slovakia,2002,BRATISLAVA,City proper,"Final figure, complete",2003,427425,
Slovakia,2001,Kosice,City proper,"Final figure, complete",2009,236093,
Slovakia,2001,BRATISLAVA,City proper,"Final figure, complete",2009,428672,
Slovenia,2016,Maribor,City proper,"Final figure, complete",2017,94370,
Slovenia,2016,Maribor,Urban agglomeration,"Final figure, complete",2017,107895,
Slovenia,2016,LJUBLJANA,City proper,"Final figure, complete",2017,279631,
Slovenia,2016,LJUBLJANA,Urban agglomeration,"Final figure, complete",2017,281487,
Slovenia,2015,Maribor,City proper,"Final figure, complete",2016,95432,
Slovenia,2015,Maribor,City proper,"Final figure, complete",2017,95881,
Slovenia,2015,Maribor,Urban agglomeration,"Final figure, complete",2016,109110,
Slovenia,2015,Maribor,Urban agglomeration,"Final figure, complete",2017,109686,
Slovenia,2015,LJUBLJANA,City proper,"Final figure, complete",2017,278789,
Slovenia,2015,LJUBLJANA,City proper,"Final figure, complete",2016,278853,
Slovenia,2015,LJUBLJANA,Urban agglomeration,"Final figure, complete",2017,280598,
Slovenia,2015,LJUBLJANA,Urban agglomeration,"Final figure, complete",2016,280702,
Slovenia,2014,Maribor,City proper,"Final figure, complete",2015,95338,
Slovenia,2014,Maribor,Urban agglomeration,"Final figure, complete",2015,109179,
Slovenia,2014,LJUBLJANA,City proper,"Final figure, complete",2015,277905,
Slovenia,2014,LJUBLJANA,Urban agglomeration,"Final figure, complete",2015,279716,
Slovenia,2013,Maribor,City proper,"Final figure, complete",2014,94601,
Slovenia,2013,Maribor,Urban agglomeration,"Final figure, complete",2014,108441,
Slovenia,2013,LJUBLJANA,City proper,"Final figure, complete",2014,274517,
Slovenia,2013,LJUBLJANA,Urban agglomeration,"Final figure, complete",2014,276290,
Slovenia,2012,Maribor,City proper,"Final figure, complete",2013,94318,
Slovenia,2012,Maribor,Urban agglomeration,"Final figure, complete",2013,108275,
Slovenia,2012,LJUBLJANA,City proper,"Final figure, complete",2013,272140,
Slovenia,2012,LJUBLJANA,Urban agglomeration,"Final figure, complete",2013,273912,
Slovenia,2011,Maribor,City proper,"Final figure, complete",2012,94559,
Slovenia,2011,Maribor,City proper,"Final figure, complete",2011,95171,
Slovenia,2011,Maribor,Urban agglomeration,"Final figure, complete",2012,108515,
Slovenia,2011,Maribor,Urban agglomeration,"Final figure, complete",2011,109118,
Slovenia,2011,LJUBLJANA,City proper,"Final figure, complete",2012,271937,
Slovenia,2011,LJUBLJANA,City proper,"Final figure, complete",2011,272220,
Slovenia,2011,LJUBLJANA,Urban agglomeration,"Final figure, complete",2012,273659,
Slovenia,2011,LJUBLJANA,Urban agglomeration,"Final figure, complete",2011,274319,
Slovenia,2010,Maribor,City proper,"Final figure, complete",2011,95107,
Slovenia,2010,Maribor,Urban agglomeration,"Final figure, complete",2011,109039,
Slovenia,2010,LJUBLJANA,City proper,"Final figure, complete",2011,272226,
Slovenia,2010,LJUBLJANA,Urban agglomeration,"Final figure, complete",2011,273965,
Slovenia,2009,Maribor,City proper,"Final figure, complete",2010,96090,
Slovenia,2009,Maribor,Urban agglomeration,"Final figure, complete",2010,110006,
Slovenia,2009,LJUBLJANA,City proper,"Final figure, complete",2010,270568,
Slovenia,2009,LJUBLJANA,Urban agglomeration,"Final figure, complete",2010,272311,
Slovenia,2008,Maribor,City proper,"Final figure, complete",2009,93899,
Slovenia,2008,Maribor,Urban agglomeration,"Final figure, complete",2009,108861,
Slovenia,2008,LJUBLJANA,City proper,"Final figure, complete",2009,265183,
Slovenia,2008,LJUBLJANA,Urban agglomeration,"Final figure, complete",2009,266904,
Slovenia,2007,Maribor,City proper,"Final figure, complete",2008,88679,
Slovenia,2007,Maribor,Urban agglomeration,"Final figure, complete",2008,106245,
Slovenia,2007,LJUBLJANA,City proper,"Final figure, complete",2008,250953,
Slovenia,2007,LJUBLJANA,Urban agglomeration,"Final figure, complete",2008,252639,
Slovenia,2006,Maribor,City proper,"Final figure, complete",2007,89951,
Slovenia,2006,Maribor,Urban agglomeration,"Final figure, complete",2007,104767,
Slovenia,2006,LJUBLJANA,City proper,"Final figure, complete",2007,246472,
Slovenia,2006,LJUBLJANA,Urban agglomeration,"Final figure, complete",2007,248139,
Slovenia,2005,Maribor,City proper,"Final figure, complete",2006,91191,
Slovenia,2005,Maribor,Urban agglomeration,"Final figure, complete",2006,105913,
Slovenia,2005,LJUBLJANA,City proper,"Final figure, complete",2006,247167,
Slovenia,2005,LJUBLJANA,Urban agglomeration,"Final figure, complete",2006,248833,
Slovenia,2004,Maribor,City proper,"Final figure, complete",2005,92085,
Slovenia,2004,Maribor,Urban agglomeration,"Final figure, complete",2005,106775,
Slovenia,2004,LJUBLJANA,City proper,"Final figure, complete",2005,248148,
Slovenia,2004,LJUBLJANA,Urban agglomeration,"Final figure, complete",2005,249810,
Slovenia,2003,Maribor,City proper,"Final figure, complete",2004,92951,
Slovenia,2003,Maribor,Urban agglomeration,"Final figure, complete",2004,107538,
